Date,IEF,SPY
2024-06-11,87.58404541015625,525.6243286132812
2024-06-12,88.07251739501953,529.9412841796875
2024-06-13,88.65489196777344,531.00830078125
2024-06-14,88.8615493774414,531.3313598632812
2024-06-17,88.44825744628906,535.5601806640625
2024-06-18,88.83336639404297,536.9208374023438
2024-06-20,88.6079330444336,535.4623413085938
2024-06-21,88.62671661376953,534.744384765625
2024-06-24,88.70185089111328,533.0062866210938
2024-06-25,88.77701568603516,535.0587158203125
2024-06-26,88.24158477783203,535.7264404296875
2024-06-27,88.43885040283203,536.571044921875
2024-06-28,87.96920013427734,534.4595336914062
2024-07-01,87.3143539428711,535.5596313476562
2024-07-02,87.64411163330078,539.1637573242188
2024-07-03,88.22828674316406,541.56982421875
2024-07-05,88.71824645996094,544.6928100585938
2024-07-08,88.74649810791016,545.3213500976562
2024-07-09,88.62400817871094,545.8516235351562
2024-07-10,88.70880126953125,551.2530517578125
2024-07-11,89.27413940429688,546.4996948242188
2024-07-12,89.46257019042969,549.9468383789062
2024-07-15,89.1799087524414,551.459228515625
2024-07-16,89.57564544677734,554.7294921875
2024-07-17,89.65101623535156,546.9515380859375
2024-07-18,89.3966064453125,542.748291015625
2024-07-19,89.11396026611328,539.14404296875
2024-07-22,89.02915954589844,544.70263671875
2024-07-23,89.0950927734375,543.8482055664062
2024-07-24,88.8972396850586,531.523193359375
2024-07-25,89.0950927734375,528.7538452148438
2024-07-26,89.51909637451172,534.6757202148438
2024-07-29,89.66983032226562,534.9899291992188
2024-07-30,89.85830688476562,532.2794189453125
2024-07-31,90.5178451538086,540.9314575195312
2024-08-01,90.90436553955078,533.2714233398438
2024-08-02,92.31249237060547,523.3426513671875
2024-08-05,92.40699768066406,508.1010437011719
2024-08-06,91.58483123779297,512.7855834960938
2024-08-07,91.25402069091797,509.35797119140625
2024-08-08,90.97997283935547,521.1329956054688
2024-08-09,91.34854888916016,523.4309692382812
2024-08-12,91.60371398925781,523.7060546875
2024-08-13,92.01007843017578,532.3186645507812
2024-08-14,92.1329345703125,533.998046875
2024-08-15,91.55645751953125,543.15087890625
2024-08-16,91.73600769042969,544.3687133789062
2024-08-19,91.85887908935547,549.5736083984375
2024-08-20,92.2274398803711,548.679931640625
2024-08-21,92.41643524169922,550.5656127929688
2024-08-22,91.99117279052734,546.2444458007812
2024-08-23,92.41643524169922,552.0484008789062
2024-08-26,92.30303192138672,550.732421875
2024-08-27,92.26525115966797,551.4886474609375
2024-08-28,92.21800231933594,548.287109375
2024-08-29,92.05733489990234,548.336181640625
2024-08-30,91.73600769042969,553.5706176757812
2024-09-03,92.34075927734375,542.1787109375
2024-09-04,92.88103485107422,541.0689086914062
2024-09-05,93.09904479980469,539.7529296875
2024-09-06,93.23173522949219,530.6688842773438
2024-09-09,93.36446380615234,536.6103515625
2024-09-10,93.76254272460938,538.9476318359375
2024-09-11,93.69620513916016,544.4767456054688
2024-09-12,93.54454040527344,549.0629272460938
2024-09-13,93.7246322631836,551.9306030273438
2024-09-16,93.97108459472656,552.7457275390625
2024-09-17,93.80046844482422,552.9715576171875
2024-09-18,93.39287567138672,551.33154296875
2024-09-19,93.31704711914062,560.73974609375
2024-09-20,93.28861236572266,559.7703857421875
2024-09-23,93.23173522949219,561.169189453125
2024-09-24,93.33601379394531,562.77490234375
2024-09-25,92.95686340332031,561.5336303710938
2024-09-26,92.89053344726562,563.7599487304688
2024-09-27,93.26020050048828,562.9423217773438
2024-09-30,93.00425720214844,565.1981811523438
2024-10-01,93.3426742553711,560.1348876953125
2024-10-02,93.0765151977539,560.3712768554688
2024-10-03,92.6011962890625,559.3468017578125
2024-10-04,91.70759582519531,564.4298095703125
2024-10-07,91.3748550415039,559.3270874023438
2024-10-08,91.45091247558594,564.616943359375
2024-10-09,91.10869598388672,568.5277099609375
2024-10-10,91.09918975830078,567.5327758789062
2024-10-11,91.12770080566406,570.9313354492188
2024-10-14,90.96611785888672,575.6007080078125
2024-10-15,91.4319076538086,571.1283569335938
2024-10-16,91.57450103759766,573.6107177734375
2024-10-17,91.09918975830078,573.6599731445312
2024-10-18,91.20375061035156,575.8666381835938
2024-10-21,90.50027465820312,574.9209594726562
2024-10-22,90.41472625732422,574.6155395507812
2024-10-23,90.20558166503906,569.3650512695312
2024-10-24,90.40522003173828,570.5963745117188
2024-10-25,90.20558166503906,570.3993530273438
2024-10-28,89.9964599609375,572.1627197265625
2024-10-29,90.03446197509766,573.088623046875
2024-10-30,89.90139770507812,571.3549194335938
2024-10-31,89.85384368896484,560.1546020507812
2024-11-01,89.32176971435547,562.5187377929688
2024-11-04,89.7985610961914,561.30712890625
2024-11-05,89.84624481201172,568.0942993164062
2024-11-06,88.9212646484375,582.2202758789062
2024-11-07,89.63644409179688,586.72216796875
2024-11-08,89.82715606689453,589.2636108398438
2024-11-11,89.57923126220703,589.8251953125
2024-11-12,89.0166244506836,587.992919921875
2024-11-13,88.95940399169922,588.278564453125
2024-11-14,88.94986724853516,584.495849609375
2024-11-15,88.9880142211914,577.00927734375
2024-11-18,89.18826293945312,579.37353515625
2024-11-19,89.37898254394531,581.4913330078125
2024-11-20,89.24546813964844,581.6883544921875
2024-11-21,89.19779968261719,584.81103515625
2024-11-22,89.2550048828125,586.6235961914062
2024-11-25,90.21812438964844,588.613525390625
2024-11-26,90.02742767333984,591.6869506835938
2024-11-27,90.3897705078125,589.89404296875
2024-11-29,90.7712173461914,593.55859375
2024-12-02,90.7635498046875,594.6224365234375
2024-12-03,90.50528717041016,594.8982543945312
2024-12-04,90.84964752197266,598.59228515625
2024-12-05,90.84007263183594,597.607177734375
2024-12-06,91.12701416015625,598.7401123046875
2024-12-09,90.8114013671875,595.6567993164062
2024-12-10,90.64876556396484,593.8048095703125
2024-12-11,90.38093566894531,598.3953247070312
2024-12-12,90.0365982055664,595.3120727539062
2024-12-13,89.6157455444336,595.1937866210938
2024-12-16,89.64442443847656,597.7352905273438
2024-12-17,89.64442443847656,595.2725830078125
2024-12-18,88.9515609741211,577.5314331054688
2024-12-19,88.54849243164062,577.3540649414062
2024-12-20,88.8747787475586,584.2886352539062
2024-12-23,88.48130798339844,587.7874755859375
2024-12-24,88.529296875,594.32080078125
2024-12-26,88.59647369384766,594.3603515625
2024-12-27,88.36614990234375,588.1038208007812
2024-12-30,88.88439178466797,581.392578125
